,NUM_CRIMES
188922,1
188923,1
188924,1
188925,1
188926,1
188927,1
188928,1
188929,1
188930,1
188931,1
188932,1
188933,1
188934,2
188935,1
188936,1
188937,5
188938,1
188939,1
188940,4
188941,1
188942,5
188943,1
188944,1
188945,1
188946,1
188947,1
188948,1
188949,1
188950,1
188951,1
188952,2
188953,1
188954,1
188955,1
188956,2
188957,1
188958,1
188959,1
188960,1
188961,1
188962,2
188963,1
188964,1
188965,1
188966,1
188967,1
188968,1
188969,1
188970,1
188971,1
188972,1
188973,1
188974,1
188975,2
188976,1
188977,2
188978,1
188979,1
188980,1
188981,1
188982,1
188983,1
188984,1
188985,1
188986,1
188987,1
188988,1
188989,1
188990,1
188991,1
188992,1
188993,1
188994,1
188995,1
188996,1
188997,1
188998,1
188999,3
189000,1
189001,1
189002,1
189003,1
189004,2
189005,1
189006,1
189007,1
189008,1
189009,2
189010,1
189011,1
189012,1
189013,1
189014,1
189015,1
189016,1
189017,1
189018,1
189019,1
189020,2
189021,1
189022,1
189023,1
189024,1
189025,1
189026,1
189027,1
189028,2
189029,1
189030,2
189031,1
189032,1
189033,1
189034,1
189035,1
189036,1
189037,1
189038,1
189039,1
189040,1
189041,1
189042,1
189043,1
189044,1
189045,1
189046,1
189047,1
189048,1
189049,1
189050,1
189051,1
189052,1
189053,1
189054,1
189055,1
189056,1
189057,3
189058,1
189059,1
189060,1
189061,1
189062,1
189063,1
189064,1
189065,1
189066,1
189067,3
189068,4
189069,1
189070,1
189071,1
189072,1
189073,1
189074,1
189075,1
189076,1
189077,1
189078,1
189079,1
189080,1
189081,1
189082,1
189083,1
189084,1
189085,1
189086,1
189087,1
189088,1
189089,1
189090,1
189091,6
189092,1
189093,1
189094,1
189095,1
189096,1
189097,1
189098,1
189099,1
189100,1
189101,1
189102,1
189103,1
189104,1
189105,2
189106,1
189107,1
189108,1
189109,1
189110,1
189111,1
189112,1
189113,3
189114,1
189115,2
189116,1
189117,1
189118,7
189119,1
189120,1
189121,1
189122,1
189123,1
189124,1
189125,1
189126,1
189127,1
189128,1
189129,1
189130,1
189131,1
189132,1
189133,1
189134,1
189135,1
189136,1
189137,1
189138,1
189139,1
189140,1
189141,1
189142,1
189143,1
189144,1
189145,1
189146,1
189147,1
189148,1
189149,1
189150,1
189151,1
189152,1
189153,1
189154,1
189155,1
189156,1
189157,1
189158,1
189159,1
189160,1
189161,1
189162,1
189163,1
189164,1
189165,2
189166,1
189167,1
189168,1
189169,2
189170,2
189171,1
189172,1
189173,1
189174,1
189175,1
189176,1
189177,1
189178,3
189179,1
189180,1
189181,1
189182,1
189183,2
189184,1
189185,2
189186,1
189187,1
189188,1
189189,2
189190,1
189191,1
189192,1
189193,1
189194,1
189195,1
189196,1
189197,1
189198,1
189199,1
189200,1
189201,1
189202,1
189203,1
189204,1
189205,1
189206,1
189207,1
189208,1
189209,1
189210,1
189211,1
189212,1
189213,1
189214,1
189215,1
189216,4
189217,1
189218,1
189219,2
189220,5
189221,1
189222,1
189223,1
189224,1
189225,1
189226,3
189227,2
189228,1
189229,1
189230,1
189231,4
189232,1
189233,1
189234,1
189235,1
189236,1
189237,1
189238,1
189239,2
189240,1
189241,2
189242,1
189243,1
189244,1
189245,1
189246,1
189247,1
189248,1
189249,1
189250,2
189251,1
189252,1
189253,1
189254,2
189255,1
189256,1
189257,1
189258,3
189259,1
189260,1
189261,2
189262,1
189263,1
189264,3
189265,1
189266,3
189267,1
189268,1
189269,1
189270,1
189271,1
189272,1
189273,1
189274,1
189275,1
189276,1
189277,1
189278,1
189279,1
189280,2
189281,1
189282,1
189283,1
189284,1
189285,1
189286,1
189287,1
189288,1
189289,1
189290,1
189291,1
189292,1
189293,1
189294,1
189295,1
189296,1
189297,1
189298,1
189299,1
189300,1
189301,1
189302,1
189303,1
189304,1
189305,1
189306,1
189307,1
189308,1
189309,1
189310,2
189311,1
189312,2
189313,2
189314,2
189315,1
189316,1
189317,1
189318,1
189319,1
189320,1
189321,1
189322,1
189323,1
189324,1
189325,1
189326,1
189327,1
189328,1
189329,1
189330,1
189331,2
189332,2
189333,1
189334,3
189335,1
189336,1
189337,1
189338,1
189339,1
189340,1
189341,1
189342,1
189343,1
189344,2
189345,1
189346,1
189347,1
189348,1
189349,1
189350,1
189351,4
189352,1
189353,2
189354,1
189355,1
189356,2
189357,3
189358,5
189359,1
189360,1
189361,2
189362,1
189363,1
189364,1
189365,1
189366,1
189367,1
189368,1
189369,1
189370,1
189371,1
189372,1
189373,1
189374,1
189375,2
189376,1
189377,1
189378,1
189379,1
189380,1
189381,1
189382,1
189383,3
189384,1
189385,2
189386,3
189387,1
189388,1
189389,1
189390,1
189391,4
189392,1
189393,1
189394,1
189395,3
189396,1
189397,1
189398,1
189399,1
189400,1
189401,1
189402,1
189403,4
189404,1
189405,1
189406,3
189407,2
189408,2
189409,1
189410,2
189411,3
189412,1
189413,2
189414,3
189415,1
189416,1
189417,1
189418,1
189419,1
189420,5
189421,1
189422,1
189423,1
189424,3
189425,1
189426,1
189427,1
189428,10
189429,3
189430,1
189431,1
189432,1
189433,1
189434,1
189435,1
189436,1
189437,1
189438,1
189439,1
189440,1
189441,1
189442,1
189443,1
189444,1
189445,1
189446,1
189447,1
189448,1
189449,1
189450,1
189451,1
189452,1
189453,1
189454,1
189455,1
189456,1
189457,1
189458,1
189459,1
189460,1
189461,1
189462,1
189463,1
189464,1
189465,1
189466,1
189467,1
189468,1
189469,1
189470,1
189471,1
189472,1
189473,2
189474,2
189475,1
189476,1
189477,1
189478,1
189479,1
189480,1
189481,1
189482,1
189483,1
189484,2
189485,5
189486,1
189487,1
189488,1
189489,1
189490,1
189491,1
189492,1
189493,1
189494,1
189495,1
189496,1
189497,1
189498,1
189499,2
189500,1
189501,2
189502,1
189503,1
189504,1
189505,1
189506,1
189507,1
189508,1
189509,1
189510,1
189511,1
189512,1
189513,1
189514,1
189515,2
189516,1
189517,1
189518,1
189519,1
189520,1
189521,1
189522,1
189523,1
189524,1
189525,1
189526,1
189527,1
189528,1
189529,1
189530,1
189531,1
189532,3
189533,1
189534,1
189535,1
189536,1
189537,1
189538,1
189539,1
189540,1
189541,4
189542,1
189543,1
189544,1
189545,1
189546,2
189547,1
189548,1
189549,1
189550,1
189551,1
189552,1
189553,2
189554,1
189555,1
189556,1
189557,2
189558,1
189559,1
189560,1
189561,1
189562,1
189563,1
189564,3
189565,3
189566,1
189567,1
189568,1
189569,1
189570,1
189571,1
189572,1
189573,2
189574,1
189575,1
189576,1
189577,2
189578,1
189579,1
189580,1
189581,1
189582,1
189583,1
189584,1
189585,5
189586,1
189587,1
189588,1
189589,1
189590,1
189591,1
189592,1
189593,1
189594,1
189595,1
189596,1
189597,1
189598,1
189599,5
189600,1
189601,1
189602,1
189603,1
189604,1
189605,1
189606,1
189607,1
189608,1
189609,1
189610,1
189611,1
189612,1
189613,1
189614,1
189615,1
189616,1
189617,1
189618,1
189619,1
189620,1
189621,2
189622,1
189623,1
189624,1
189625,1
189626,1
189627,1
189628,1
189629,1
189630,1
189631,1
189632,1
189633,2
189634,2
189635,1
189636,1
189637,1
189638,1
189639,1
189640,1
189641,2
189642,2
189643,1
189644,1
189645,2
189646,1
189647,2
189648,1
189649,2
189650,1
189651,6
189652,1
189653,4
189654,1
189655,2
189656,2
189657,2
189658,1
189659,2
189660,1
189661,1
189662,1
189663,1
189664,1
189665,1
189666,1
189667,1
189668,1
189669,2
189670,5
189671,1
189672,1
189673,1
189674,2
189675,1
189676,1
189677,1
189678,1
189679,3
189680,1
189681,1
189682,1
189683,2
189684,1
189685,1
189686,1
189687,1
189688,1
189689,1
189690,1
189691,1
189692,1
189693,1
189694,1
189695,3
189696,2
189697,1
189698,1
189699,3
189700,2
189701,1
189702,1
189703,2
189704,1
189705,1
189706,3
189707,1
189708,1
189709,4
189710,1
189711,4
189712,1
189713,6
189714,4
189715,1
189716,1
189717,1
189718,3
189719,2
189720,1
189721,1
189722,2
189723,1
189724,1
189725,3
189726,1
189727,1
189728,1
189729,2
189730,1
189731,1
189732,1
189733,1
189734,6
189735,1
189736,1
189737,1
189738,3
189739,1
189740,3
189741,1
189742,1
189743,3
189744,2
189745,1
189746,1
189747,1
189748,1
189749,13
189750,1
189751,1
189752,1
189753,1
189754,1
189755,1
189756,1
189757,6
189758,1
189759,1
189760,2
189761,1
189762,2
189763,1
189764,1
189765,1
189766,1
189767,1
189768,1
189769,1
189770,1
189771,1
189772,1
189773,1
189774,1
189775,1
189776,1
189777,1
189778,1
189779,1
189780,1
189781,3
189782,2
189783,1
189784,1
189785,1
189786,7
189787,2
189788,1
189789,1
189790,3
189791,2
189792,1
189793,1
189794,1
189795,1
189796,1
189797,6
189798,1
189799,1
189800,1
189801,1
189802,3
189803,1
189804,1
189805,1
189806,1
189807,6
189808,1
189809,1
189810,1
189811,1
189812,1
189813,1
189814,1
189815,1
189816,1
189817,2
189818,1
189819,1
189820,4
189821,1
189822,1
189823,2
189824,1
189825,1
189826,2
189827,1
189828,1
189829,2
189830,1
189831,2
189832,1
189833,1
189834,1
189835,1
189836,1
189837,1
189838,1
189839,2
189840,1
189841,3
189842,2
189843,1
189844,2
189845,2
189846,1
189847,1
189848,1
189849,1
189850,1
189851,1
189852,1
189853,3
189854,1
189855,1
189856,4
189857,1
189858,1
189859,4
189860,1
189861,1
189862,1
189863,2
189864,7
189865,2
189866,1
189867,1
189868,1
189869,1
189870,2
189871,2
189872,3
189873,1
189874,2
189875,1
189876,3
189877,1
189878,4
189879,2
189880,1
189881,2
189882,2
189883,1
189884,2
189885,1
189886,1
189887,1
189888,2
189889,1
189890,2
189891,2
189892,1
189893,1
189894,1
189895,1
189896,1
189897,1
189898,1
189899,1
189900,1
189901,2
189902,1
189903,1
189904,1
189905,1
189906,1
189907,1
189908,1
189909,1
189910,1
189911,1
189912,1
189913,1
189914,1
189915,1
189916,1
189917,5
189918,1
189919,1
189920,1
189921,1
189922,1
189923,2
189924,1
189925,3
189926,1
189927,2
189928,1
189929,1
189930,1
189931,1
189932,1
189933,2
189934,1
189935,1
189936,1
189937,1
189938,4
189939,1
189940,1
189941,1
189942,1
189943,3
189944,1
189945,2
189946,1
189947,2
189948,12
189949,4
189950,17
189951,6
189952,1
189953,3
189954,1
189955,1
189956,1
189957,5
189958,1
189959,1
189960,1
189961,1
189962,2
189963,5
189964,1
189965,1
189966,1
189967,1
189968,1
189969,1
189970,1
189971,1
189972,2
189973,1
189974,3
189975,1
189976,1
189977,2
189978,1
189979,1
189980,1
189981,1
189982,1
189983,1
189984,1
189985,1
189986,1
189987,2
189988,1
189989,1
189990,1
189991,1
189992,2
189993,2
189994,1
189995,3
189996,3
189997,1
189998,1
189999,1
190000,2
190001,1
190002,1
190003,1
190004,1
190005,1
190006,1
190007,2
190008,1
190009,1
190010,1
190011,1
190012,1
190013,2
190014,1
190015,1
190016,1
190017,1
190018,1
190019,1
190020,1
190021,1
190022,2
190023,1
190024,1
190025,1
190026,2
190027,1
190028,1
190029,1
190030,1
190031,1
190032,1
190033,1
190034,1
190035,1
190036,2
190037,2
190038,1
190039,1
190040,1
190041,1
190042,1
190043,1
190044,1
190045,1
190046,1
190047,1
190048,1
190049,9
190050,1
190051,3
190052,2
190053,2
190054,1
190055,1
190056,1
190057,1
190058,1
190059,1
190060,1
190061,1
190062,1
190063,5
190064,2
190065,1
190066,1
190067,1
190068,1
190069,1
190070,2
190071,2
190072,1
190073,2
190074,2
190075,1
190076,3
190077,1
190078,1
190079,1
190080,1
190081,1
190082,3
190083,1
190084,1
190085,1
190086,1
190087,1
190088,2
190089,2
190090,2
190091,1
190092,1
190093,1
190094,1
190095,5
190096,6
190097,1
190098,1
190099,1
190100,1
190101,1
190102,1
190103,1
190104,1
190105,1
190106,3
190107,1
190108,4
190109,2
190110,1
190111,1
190112,1
190113,2
190114,1
190115,1
190116,1
190117,1
190118,1
190119,1
190120,2
190121,1
190122,1
190123,4
190124,2
190125,1
190126,3
190127,1
190128,1
190129,1
190130,1
190131,1
190132,1
190133,1
190134,5
190135,1
190136,1
190137,1
190138,2
190139,1
190140,1
190141,1
190142,2
190143,1
190144,1
190145,1
190146,1
190147,2
190148,2
190149,5
190150,1
190151,1
190152,1
190153,3
190154,2
190155,1
190156,1
190157,2
190158,1
190159,1
190160,7
190161,2
190162,2
190163,1
190164,3
190165,2
190166,1
190167,1
190168,5
190169,1
190170,1
190171,1
190172,1
190173,2
190174,1
190175,1
190176,1
190177,1
190178,1
190179,2
190180,1
190181,2
190182,1
190183,1
190184,1
190185,1
190186,1
190187,1
190188,3
190189,2
190190,2
190191,1
190192,3
190193,2
190194,1
190195,1
190196,1
190197,1
190198,1
190199,2
190200,1
190201,1
190202,1
190203,2
190204,1
190205,1
190206,1
190207,2
190208,1
190209,2
190210,7
190211,1
190212,1
190213,1
190214,1
190215,2
190216,1
190217,1
190218,2
190219,1
190220,1
190221,1
190222,1
190223,1
190224,2
190225,1
190226,1
190227,1
190228,1
190229,1
190230,1
190231,1
190232,1
190233,1
190234,1
190235,1
190236,2
190237,1
190238,1
190239,1
190240,2
190241,1
190242,1
190243,8
190244,1
190245,1
190246,1
190247,1
190248,1
190249,5
190250,1
190251,1
190252,1
190253,1
190254,2
190255,1
190256,1
190257,1
190258,1
190259,1
190260,2
190261,1
190262,1
190263,1
190264,1
190265,1
190266,2
190267,2
190268,1
190269,2
190270,1
190271,1
190272,1
190273,2
190274,1
190275,1
190276,1
190277,1
190278,1
190279,1
190280,1
190281,1
190282,1
190283,1
190284,1
190285,1
190286,1
190287,1
190288,1
190289,1
190290,1
190291,2
190292,4
190293,1
190294,1
190295,1
190296,1
190297,1
190298,3
190299,2
190300,1
190301,1
190302,1
190303,1
190304,1
190305,1
190306,1
190307,1
190308,1
190309,5
190310,1
190311,3
190312,3
190313,2
190314,1
190315,2
190316,1
190317,7
190318,1
190319,1
190320,1
190321,2
190322,1
190323,3
190324,7
190325,2
190326,5
190327,9
190328,1
190329,1
190330,1
190331,1
190332,1
190333,1
190334,1
190335,1
190336,1
190337,1
190338,2
190339,1
190340,2
190341,1
190342,1
190343,1
190344,1
190345,1
190346,1
190347,1
190348,1
190349,1
190350,1
190351,1
190352,1
190353,1
190354,1
190355,1
190356,1
190357,1
190358,1
190359,1
190360,1
190361,1
190362,1
190363,5
190364,1
190365,1
190366,1
190367,1
190368,1
190369,1
190370,1
190371,1
190372,1
190373,1
190374,1
190375,1
190376,1
190377,1
190378,1
190379,1
190380,1
190381,1
190382,1
190383,1
190384,1
190385,1
190386,1
190387,1
190388,1
190389,1
190390,1
190391,1
190392,1
190393,1
190394,1
190395,1
190396,1
190397,1
190398,1
190399,1
190400,1
190401,1
190402,1
190403,1
190404,1
190405,1
190406,1
190407,1
190408,1
190409,1
190410,1
190411,1
190412,3
190413,1
190414,1
190415,1
190416,1
190417,1
190418,1
190419,1
190420,1
190421,1
190422,1
190423,1
190424,1
190425,2
190426,1
190427,1
190428,1
190429,1
190430,3
190431,1
190432,1
190433,1
190434,1
190435,1
190436,1
190437,1
190438,1
190439,1
190440,1
190441,1
190442,1
190443,1
190444,1
190445,1
190446,1
190447,1
190448,1
190449,1
190450,1
190451,1
190452,1
190453,1
190454,1
190455,2
190456,1
190457,1
190458,1
190459,1
190460,2
190461,1
190462,1
190463,1
190464,1
190465,4
190466,1
190467,1
190468,1
190469,1
190470,4
190471,1
190472,3
190473,1
190474,1
190475,1
190476,1
190477,1
190478,1
190479,1
190480,1
190481,1
190482,1
190483,1
190484,1
190485,1
190486,1
190487,1
190488,1
190489,1
190490,1
190491,1
190492,2
190493,1
190494,1
190495,1
190496,1
190497,1
190498,1
190499,1
190500,1
190501,1
190502,1
190503,1
190504,1
190505,1
190506,1
190507,1
190508,1
190509,1
190510,2
190511,1
190512,1
190513,1
190514,1
190515,1
190516,1
190517,2
190518,1
190519,1
190520,1
190521,1
190522,1
190523,1
190524,1
190525,1
190526,1
190527,1
190528,1
190529,1
190530,4
190531,14
190532,1
190533,2
190534,1
190535,2
190536,2
190537,1
190538,1
190539,1
190540,1
190541,1
190542,1
190543,1
190544,2
190545,1
190546,1
190547,1
190548,1
190549,3
190550,1
190551,1
190552,1
190553,1
190554,1
190555,1
190556,1
190557,1
190558,1
190559,1
190560,1
190561,1
190562,1
190563,1
190564,1
190565,1
190566,1
190567,1
190568,1
190569,1
190570,1
190571,1
190572,1
190573,2
190574,1
190575,1
190576,1
190577,1
190578,1
190579,1
190580,1
190581,2
190582,1
190583,1
190584,1
190585,1
190586,1
190587,1
190588,1
190589,1
190590,1
190591,1
190592,2
190593,1
190594,1
190595,1
190596,1
190597,1
190598,1
190599,2
190600,1
190601,1
190602,2
190603,1
190604,2
190605,1
190606,1
190607,1
190608,1
190609,1
190610,1
190611,1
190612,1
190613,1
190614,1
190615,1
190616,1
190617,1
190618,1
190619,2
190620,1
190621,1
190622,1
190623,1
190624,1
190625,1
190626,1
190627,2
190628,8
190629,1
190630,1
190631,1
190632,1
190633,1
190634,1
190635,1
190636,1
190637,3
190638,3
190639,2
190640,1
190641,1
190642,4
190643,1
190644,1
190645,1
190646,1
190647,1
190648,1
190649,1
190650,1
190651,1
190652,1
190653,1
190654,1
190655,1
190656,1
190657,1
190658,1
190659,1
190660,1
190661,2
190662,1
190663,1
190664,1
190665,1
190666,1
190667,1
190668,2
190669,1
190670,1
190671,1
190672,1
190673,1
190674,1
190675,1
190676,1
190677,1
190678,2
190679,1
190680,1
190681,1
190682,1
190683,1
190684,1
190685,1
190686,1
190687,1
190688,1
190689,1
190690,1
190691,1
190692,1
190693,1
190694,1
190695,1
190696,1
190697,1
190698,1
190699,1
190700,1
190701,1
190702,1
190703,1
190704,1
190705,1
190706,1
190707,1
190708,1
190709,1
190710,1
190711,1
190712,1
190713,1
190714,1
190715,1
190716,1
190717,1
190718,1
190719,1
190720,1
190721,1
190722,1
190723,1
190724,1
190725,2
190726,1
190727,1
190728,1
190729,1
190730,1
190731,1
190732,1
190733,1
190734,2
190735,1
190736,1
190737,1
190738,1
190739,1
190740,1
190741,1
190742,1
190743,1
190744,1
190745,1
190746,1
190747,1
190748,1
190749,1
190750,1
190751,1
190752,1
190753,1
190754,1
190755,1
190756,1
190757,1
190758,2
190759,2
190760,1
190761,1
190762,2
190763,1
190764,1
190765,1
190766,1
190767,1
190768,1
190769,1
190770,1
190771,1
190772,1
190773,1
190774,1
190775,1
190776,1
190777,1
190778,1
190779,1
190780,1
190781,1
190782,1
190783,1
190784,1
190785,1
190786,1
190787,1
190788,1
190789,1
190790,1
190791,1
190792,1
190793,1
190794,1
190795,1
190796,1
190797,2
190798,1
190799,1
190800,1
190801,1
190802,1
190803,1
190804,1
190805,1
190806,1
190807,1
190808,1
190809,1
190810,1
190811,4
190812,1
190813,1
190814,1
190815,2
190816,1
190817,1
190818,4
190819,1
190820,1
190821,4
190822,1
190823,1
190824,2
190825,1
190826,1
190827,1
190828,1
190829,1
190830,1
190831,1
190832,1
190833,1
190834,3
190835,1
190836,4
190837,1
190838,1
190839,2
190840,1
190841,1
190842,1
190843,1
190844,1
190845,1
190846,1
190847,1
190848,1
190849,2
190850,1
190851,1
190852,1
190853,1
190854,1
190855,1
190856,1
190857,1
190858,1
190859,1
190860,1
190861,1
190862,1
190863,1
190864,1
190865,1
190866,1
190867,1
190868,1
190869,1
190870,1
190871,1
190872,1
190873,1
190874,1
190875,1
190876,1
190877,1
190878,1
190879,1
190880,1
190881,1
190882,1
190883,1
190884,1
190885,1
190886,2
190887,1
190888,3
190889,1
190890,1
190891,1
190892,1
190893,1
190894,1
190895,1
190896,1
190897,1
190898,1
190899,1
190900,2
190901,1
190902,1
190903,1
190904,1
190905,1
190906,1
190907,1
190908,1
190909,1
190910,1
190911,1
190912,1
190913,1
190914,1
190915,1
190916,1
190917,1
190918,1
190919,4
190920,2
190921,1
190922,1
190923,2
190924,1
190925,1
190926,1
190927,1
190928,1
190929,1
190930,1
190931,1
190932,1
190933,1
190934,1
190935,1
190936,1
190937,1
190938,1
190939,1
190940,1
190941,1
190942,1
190943,1
190944,1
190945,1
190946,2
190947,3
190948,1
190949,1
190950,10
190951,1
190952,1
190953,1
190954,1
190955,1
190956,1
190957,1
190958,1
190959,1
190960,1
190961,2
190962,2
190963,3
190964,1
190965,1
190966,1
190967,1
190968,1
190969,1
190970,2
190971,1
190972,1
190973,1
190974,1
190975,1
190976,1
190977,1
190978,2
190979,1
190980,3
190981,1
190982,2
190983,1
190984,1
190985,1
190986,1
190987,1
190988,3
190989,1
190990,2
190991,1
190992,1
190993,1
190994,1
190995,1
190996,1
190997,1
190998,1
190999,1
191000,1
191001,3
191002,1
191003,1
191004,1
191005,1
191006,1
191007,1
191008,1
191009,1
191010,1
191011,1
191012,2
191013,1
191014,1
191015,1
191016,2
191017,2
191018,1
191019,2
191020,1
191021,1
191022,1
191023,1
191024,1
191025,2
191026,2
191027,1
191028,1
191029,1
191030,1
191031,1
191032,2
191033,1
191034,1
191035,2
191036,1
191037,1
191038,1
191039,1
191040,1
191041,1
191042,1
191043,1
191044,1
191045,1
191046,1
191047,1
191048,1
191049,1
191050,1
191051,1
191052,1
191053,2
191054,1
191055,1
191056,1
191057,1
191058,1
191059,1
191060,1
191061,1
191062,1
191063,2
191064,1
191065,1
191066,1
191067,1
191068,1
191069,1
191070,1
191071,1
191072,1
191073,1
191074,1
191075,1
191076,1
191077,1
191078,1
191079,1
191080,1
191081,1
191082,5
191083,1
191084,1
191085,1
191086,3
191087,2
191088,1
191089,1
191090,1
191091,1
191092,1
191093,1
191094,2
191095,1
191096,1
191097,2
191098,1
191099,1
191100,1
191101,1
191102,1
191103,1
191104,1
191105,1
191106,1
191107,1
191108,1
191109,1
191110,1
191111,1
191112,1
191113,1
191114,1
191115,1
191116,2
191117,1
191118,1
191119,1
191120,1
191121,1
191122,1
191123,1
191124,1
191125,1
191126,1
191127,1
191128,1
191129,1
191130,1
191131,1
191132,1
191133,2
191134,2
191135,1
191136,1
191137,1
191138,1
191139,1
191140,1
191141,2
191142,1
191143,1
191144,1
191145,1
191146,1
191147,1
191148,1
191149,1
191150,1
191151,1
191152,1
191153,1
191154,1
191155,1
191156,2
191157,1
191158,1
191159,1
191160,1
191161,1
191162,1
191163,1
191164,1
191165,1
191166,1
191167,1
191168,2
191169,1
191170,2
191171,2
191172,1
191173,1
191174,1
191175,1
191176,1
191177,1
191178,1
191179,1
191180,2
191181,1
191182,1
191183,1
191184,1
191185,1
191186,2
191187,2
191188,1
191189,1
191190,1
191191,1
191192,2
191193,1
191194,1
191195,1
191196,1
191197,1
191198,1
191199,1
191200,1
191201,1
191202,1
191203,1
191204,1
191205,1
191206,1
191207,1
191208,1
191209,1
191210,1
191211,1
191212,1
191213,1
191214,1
191215,1
191216,1
191217,2
191218,1
191219,2
191220,1
191221,1
191222,1
191223,1
191224,1
191225,1
191226,2
191227,1
191228,1
191229,1
191230,1
191231,1
191232,1
191233,1
191234,1
191235,4
191236,1
191237,2
191238,1
191239,1
191240,1
191241,1
191242,2
191243,1
191244,1
191245,1
191246,1
191247,1
191248,1
191249,2
191250,7
191251,1
191252,3
191253,1
191254,1
191255,1
191256,1
191257,1
191258,2
191259,1
191260,1
191261,1
191262,1
191263,1
191264,1
191265,1
191266,1
191267,1
191268,1
191269,1
191270,1
191271,1
191272,1
191273,1
191274,1
191275,1
191276,1
191277,1
191278,1
191279,1
191280,1
191281,1
191282,1
191283,1
191284,1
191285,2
191286,1
191287,2
191288,1
191289,1
191290,1
191291,1
191292,1
191293,1
191294,1
191295,1
191296,3
191297,1
191298,2
191299,1
191300,2
191301,1
191302,1
191303,2
191304,1
191305,1
191306,1
191307,1
191308,1
191309,1
191310,2
191311,2
191312,1
191313,1
191314,1
191315,1
191316,1
191317,2
191318,2
191319,1
191320,1
191321,1
191322,2
191323,1
191324,1
191325,1
191326,1
191327,1
191328,11
191329,1
191330,1
191331,1
191332,1
191333,2
191334,1
191335,1
191336,1
191337,1
191338,1
191339,1
191340,12
191341,1
191342,1
191343,2
191344,1
191345,1
191346,1
191347,1
191348,1
191349,2
191350,1
191351,1
191352,1
191353,7
191354,1
191355,1
191356,1
191357,1
191358,3
191359,1
191360,1
191361,1
191362,1
191363,2
191364,1
191365,1
191366,2
191367,1
191368,1
191369,1
191370,2
191371,1
191372,1
191373,1
191374,1
191375,1
191376,1
191377,1
191378,1
191379,1
191380,1
191381,1
191382,1
191383,1
191384,1
191385,1
191386,2
191387,1
191388,1
191389,1
191390,1
191391,1
191392,1
191393,1
191394,1
191395,1
191396,1
191397,1
191398,1
191399,1
191400,4
191401,2
191402,1
191403,2
191404,1
191405,1
191406,2
191407,1
191408,1
191409,2
191410,1
191411,1
191412,1
191413,1
191414,1
191415,1
191416,1
191417,1
191418,1
191419,1
191420,1
191421,1
191422,1
191423,1
191424,2
191425,1
191426,2
191427,1
191428,1
191429,1
191430,2
191431,1
191432,1
191433,1
191434,1
191435,1
191436,2
191437,1
191438,1
191439,1
191440,1
191441,1
191442,3
191443,1
191444,1
191445,1
191446,3
191447,1
191448,1
191449,1
191450,1
191451,2
191452,2
191453,1
191454,1
191455,4
191456,1
191457,2
191458,1
191459,1
191460,1
191461,1
191462,1
191463,2
191464,1
191465,1
191466,1
191467,2
191468,1
191469,1
191470,1
191471,1
191472,5
191473,1
191474,1
191475,1
191476,1
191477,1
191478,1
191479,2
191480,1
191481,8
191482,1
191483,1
191484,1
191485,3
191486,2
191487,1
191488,1
191489,1
191490,2
191491,1
191492,1
191493,1
191494,1
191495,1
191496,1
191497,1
191498,2
191499,1
191500,1
191501,2
191502,1
191503,1
191504,1
191505,1
191506,1
191507,1
191508,2
191509,1
191510,1
191511,5
191512,1
191513,1
191514,2
191515,1
191516,1
191517,1
191518,1
191519,1
191520,1
191521,1
191522,1
191523,1
191524,1
191525,1
191526,1
191527,1
191528,1
191529,1
191530,1
191531,1
191532,1
191533,1
191534,1
191535,1
191536,1
191537,1
191538,1
191539,1
191540,3
191541,3
191542,1
191543,1
191544,2
191545,1
191546,1
191547,1
191548,2
191549,1
191550,2
191551,1
191552,1
191553,3
191554,1
191555,1
191556,1
191557,2
191558,1
191559,1
191560,1
191561,1
191562,2
191563,1
191564,1
191565,1
191566,1
191567,1
191568,1
191569,1
191570,1
191571,1
191572,1
191573,1
191574,1
191575,1
191576,1
191577,5
191578,1
191579,2
191580,1
191581,1
191582,1
191583,1
191584,1
191585,2
191586,2
191587,1
191588,1
191589,1
191590,1
191591,2
191592,1
191593,1
191594,2
191595,1
191596,3
191597,1
191598,2
191599,1
191600,1
191601,2
191602,1
191603,1
191604,1
191605,1
191606,1
191607,1
191608,1
191609,1
191610,4
191611,1
191612,1
191613,1
191614,1
191615,3
191616,1
191617,3
191618,2
191619,1
191620,1
191621,1
191622,1
191623,1
191624,1
191625,1
191626,1
191627,1
191628,1
191629,1
191630,1
191631,7
191632,2
191633,1
191634,1
191635,1
191636,2
191637,1
191638,1
191639,1
191640,1
191641,1
191642,1
191643,1
191644,4
191645,1
191646,3
191647,3
191648,2
191649,1
191650,1
191651,2
191652,1
191653,1
191654,1
191655,1
191656,1
191657,2
191658,1
191659,1
191660,1
191661,1
191662,1
191663,1
191664,1
191665,2
191666,2
191667,1
191668,1
191669,3
191670,1
191671,2
191672,1
191673,2
191674,1
191675,1
191676,1
191677,7
191678,1
191679,1
191680,1
191681,1
191682,1
191683,1
191684,1
191685,2
191686,1
191687,2
191688,2
191689,1
191690,2
191691,1
191692,1
191693,1
191694,2
191695,1
191696,1
191697,1
191698,1
191699,1
191700,1
191701,1
191702,1
191703,10
191704,4
191705,1
191706,1
191707,1
191708,2
191709,1
191710,7
191711,3
191712,1
191713,1
191714,1
191715,1
191716,1
191717,4
191718,1
