STREET_NAME,STREET_NUMBER,YEAR,VALUE
BARCLAY ST,1511.0,2015.0,1556000.0
BARCLAY ST,1515.0,2015.0,430000.0
BARCLAY ST,1517.0,2015.0,442000.0
BARCLAY ST,1519.0,2015.0,459000.0
BARCLAY ST,1521.0,2015.0,459000.0
BARCLAY ST,1531.0,2015.0,3112000.0
BARCLAY ST,1549.0,2015.0,3112000.0
BARCLAY ST,1550.0,2015.0,257542.372881
BARCLAY ST,1595.0,2015.0,247875.0
BARCLAY ST,1601.0,2015.0,4150000.0
BARCLAY ST,1620.0,2015.0,3112000.0
BARCLAY ST,1630.0,2015.0,3112000.0
BARCLAY ST,1650.0,2015.0,3112000.0
BARCLAY ST,1655.0,2015.0,29625000.0
BARCLAY ST,1660.0,2015.0,9130000.0
BARCLAY ST,1689.0,2015.0,28772000.0
BARCLAY ST,1710.0,2015.0,4150000.0
BARCLAY ST,1720.0,2015.0,9130000.0
BARCLAY ST,1744.0,2015.0,3112000.0
BARCLAY ST,1770.0,2015.0,9130000.0
BARCLAY ST,1821.0,2015.0,3216000.0
BARCLAY ST,1826.0,2015.0,249333.333333
BARCLAY ST,1835.0,2015.0,275727.272727
BARCLAY ST,1844.0,2015.0,11672000.0
BARCLAY ST,1847.0,2015.0,3112000.0
BARCLAY ST,1860.0,2015.0,1789000.0
BARCLAY ST,1865.0,2015.0,3112000.0
BARCLAY ST,1872.0,2015.0,3112000.0
BARCLAY ST,1879.0,2015.0,3112000.0
BARCLAY ST,1885.0,2015.0,4150000.0
BARCLAY ST,1901.0,2015.0,4150000.0
BARCLAY ST,1906.0,2015.0,7262000.0
BARCLAY ST,1924.0,2015.0,3112000.0
BARCLAY ST,1934.0,2015.0,401000.0
BARCLAY ST,1940.0,2015.0,221214.285714
BARCLAY ST,1945.0,2015.0,11412000.0
BARCLAY ST,1949.0,2015.0,3112000.0
BARCLAY ST,1958.0,2015.0,3112000.0
BARCLAY ST,1967.0,2015.0,269307.692308
BARCLAY ST,1990.0,2015.0,4150000.0
BARCLAY ST,2010.0,2015.0,8559000.0
BARCLAY ST,2030.0,2015.0,370781.25
BARCLAY ST,2035.0,2015.0,2282000.0
BARCLAY ST,2040.0,2015.0,3112000.0
BARCLAY ST,2045.0,2015.0,8194000.0
BARCLAY ST,2088.0,2015.0,1174518.55556
BARCLAY ST,2090.0,2015.0,1858000.0
BARNARD ST,8628.0,2015.0,1011000.0
BARNARD ST,8630.0,2015.0,1026000.0
BARNARD ST,8650.0,2015.0,1871000.0
BARNARD ST,8665.0,2015.0,3457000.0
BARNARD ST,8695.0,2015.0,1988000.0
BARNARD ST,8696.0,2015.0,1192000.0
BARNARD ST,8698.0,2015.0,1232000.0
BARNARD ST,8700.0,2015.0,3968000.0
BARNARD ST,8726.0,2015.0,4043000.0
BATTISON ST,5855.0,2015.0,801000.0
BATTISON ST,5861.0,2015.0,809000.0
BATTISON ST,5865.0,2015.0,809000.0
BATTISON ST,5866.0,2015.0,963000.0
BATTISON ST,5868.0,2015.0,923000.0
BATTISON ST,5871.0,2015.0,843000.0
BATTISON ST,5874.0,2015.0,873000.0
BATTISON ST,5877.0,2015.0,843000.0
BATTISON ST,5880.0,2015.0,873000.0
BATTISON ST,5885.0,2015.0,843000.0
BATTISON ST,5891.0,2015.0,843000.0
BATTISON ST,5893.0,2015.0,843000.0
BATTISON ST,5894.0,2015.0,873000.0
BATTISON ST,5901.0,2015.0,843000.0
BATTISON ST,5907.0,2015.0,843000.0
BATTISON ST,5908.0,2015.0,873000.0
BATTISON ST,5916.0,2015.0,873000.0
BATTISON ST,5917.0,2015.0,1088000.0
BATTISON ST,5928.0,2015.0,873000.0
BATTISON ST,5938.0,2015.0,873000.0
BATTISON ST,5939.0,2015.0,1088000.0
BATTISON ST,5949.0,2015.0,843000.0
BATTISON ST,5958.0,2015.0,873000.0
BATTISON ST,5968.0,2015.0,873000.0
BATTISON ST,5980.0,2015.0,873000.0
BATTISON ST,5992.0,2015.0,906000.0
BATTISON ST,6053.0,2015.0,736000.0
BATTISON ST,6061.0,2015.0,736000.0
BATTISON ST,6067.0,2015.0,735000.0
BATTISON ST,6075.0,2015.0,735000.0
BATTISON ST,6083.0,2015.0,735000.0
BATTISON ST,6087.0,2015.0,872000.0
BATTISON ST,6089.0,2015.0,846000.0
BATTISON ST,6100.0,2015.0,34953000.0
BATTISON ST,6135.0,2015.0,958000.0
BATTISON ST,6151.0,2015.0,834000.0
BATTISON ST,6155.0,2015.0,834000.0
BATTISON ST,6163.0,2015.0,834000.0
BATTISON ST,6173.0,2015.0,834000.0
BATTISON ST,6185.0,2015.0,834000.0
BATTISON ST,6187.0,2015.0,834000.0
BATTISON ST,6195.0,2015.0,860000.0
BATTISON ST,6201.0,2015.0,860000.0
BATTISON ST,6237.0,2015.0,1110000.0
BATTISON ST,6262.0,2015.0,834000.0
BATTISON ST,6287.0,2015.0,1110000.0
BATTISON ST,6288.0,2015.0,860000.0
BATTISON ST,6298.0,2015.0,1177000.0
BAUER ST,2083.0,2015.0,552000.0
BAYSHORE DR,1601.0,2015.0,61806000.0
BAYSHORE DR,1616.0,2015.0,1102933.33333
BAYSHORE DR,1620.0,2015.0,243000.0
BAYSHORE DR,1626.0,2015.0,781000.0
BAYSHORE DR,1628.0,2015.0,771000.0
BAYSHORE DR,1630.0,2015.0,917000.0
BAYSHORE DR,1650.0,2015.0,904389.61039
BAYSHORE DR,1675.0,2015.0,7756500.0
BAYSHORE DR,1680.0,2015.0,755344.444444
BAYSHORE DR,1710.0,2015.0,698149.436782
BAYSHORE DR,1717.0,2015.0,2175517.24138
BAYSHORE DR,1777.0,2015.0,1935300.0
BAYSHORE DR,1790.0,2015.0,795848.484848
BAYSWATER ST,1731.0,2015.0,1484000.0
BAYSWATER ST,1737.0,2015.0,1484000.0
BAYSWATER ST,1743.0,2015.0,1484000.0
BAYSWATER ST,1749.0,2015.0,1484000.0
BAYSWATER ST,1820.0,2015.0,769916.666667
BAYSWATER ST,1835.0,2015.0,1858000.0
BAYSWATER ST,1845.0,2015.0,1859000.0
BAYSWATER ST,1870.0,2015.0,746000.0
BAYSWATER ST,1880.0,2015.0,761000.0
BAYSWATER ST,1890.0,2015.0,944000.0
BAYSWATER ST,1901.0,2015.0,1499000.0
BAYSWATER ST,1909.0,2015.0,1424000.0
BAYSWATER ST,1915.0,2015.0,1424000.0
BAYSWATER ST,1921.0,2015.0,1451000.0
BAYSWATER ST,1936.0,2015.0,667000.0
BAYSWATER ST,1940.0,2015.0,772000.0
BAYSWATER ST,2008.0,2015.0,359518.518519
BAYSWATER ST,2034.0,2015.0,1472000.0
BAYSWATER ST,2042.0,2015.0,1550000.0
BAYSWATER ST,2083.0,2015.0,488000.0
BAYSWATER ST,2089.0,2015.0,460000.0
BAYSWATER ST,2175.0,2015.0,828000.0
BAYSWATER ST,2177.0,2015.0,828000.0
BAYSWATER ST,2194.0,2015.0,1082000.0
BAYSWATER ST,2196.0,2015.0,1082000.0
BAYSWATER ST,2275.0,2015.0,1242000.0
BAYSWATER ST,2285.0,2015.0,1242000.0
BAYSWATER ST,2295.0,2015.0,1242000.0
BAYSWATER ST,2315.0,2015.0,1300000.0
BAYSWATER ST,2335.0,2015.0,1300000.0
BAYSWATER ST,2355.0,2015.0,1305000.0
BAYSWATER ST,2388.0,2015.0,1061000.0
BAYSWATER ST,2425.0,2015.0,945000.0
BAYSWATER ST,2446.0,2015.0,975000.0
BAYSWATER ST,2448.0,2015.0,975000.0
BAYSWATER ST,2468.0,2015.0,329516.129032
BAYSWATER ST,2475.0,2015.0,9386000.0
BEACH AVE,711.0,2015.0,5889000.0
BEACH AVE,760.0,2015.0,369000.0
BEACH AVE,801.0,2015.0,7347333.33333
BEACH AVE,888.0,2015.0,395809.52381
BEACH AVE,892.0,2015.0,269000.0
BEACH AVE,898.0,2015.0,321000.0
BEACH AVE,901.0,2015.0,439000.0
BEACH AVE,903.0,2015.0,450000.0
BEACH AVE,905.0,2015.0,451000.0
BEACH AVE,907.0,2015.0,295544.554455
BEACH AVE,910.0,2015.0,133991.525424
BEACH AVE,912.0,2015.0,74400.0
BEACH AVE,916.0,2015.0,81100.0
BEACH AVE,920.0,2015.0,161000.0
BEACH AVE,928.0,2015.0,171000.0
BEACH AVE,988.0,2015.0,1319000.0
BEACH AVE,990.0,2015.0,623073.170732
BEACH AVE,996.0,2015.0,1088000.0
BEACH AVE,1000.0,2015.0,535739.130435
BEACH AVE,1005.0,2015.0,526339.632075
BEACH AVE,1006.0,2015.0,522083.333333
BEACH AVE,1008.0,2015.0,413222.222222
BEACH AVE,1010.0,2015.0,774615.384615
BEACH AVE,1011.0,2015.0,35324000.0
BEACH AVE,1012.0,2015.0,924875.0
BEACH AVE,1018.0,2015.0,1728000.0
BEACH AVE,1050.0,2015.0,19002333.3333
BEACH AVE,1080.0,2015.0,122000.0
BEACH AVE,1111.0,2015.0,29298000.0
BEACH AVE,1133.0,2015.0,21098000.0
BEACH AVE,1155.0,2015.0,30427000.0
BEACH AVE,1204.0,2015.0,18576000.0
BEACH AVE,1215.0,2015.0,9387000.0
BEACH AVE,1233.0,2015.0,813434.826087
BEACH AVE,1265.0,2015.0,8310000.0
BEACH AVE,1308.0,2015.0,14933000.0
BEACH AVE,1311.0,2015.0,867318.181818
BEACH AVE,1395.0,2015.0,15977000.0
BEACH AVE,1403.0,2015.0,1153555.55556
BEACH AVE,1419.0,2015.0,1455333.33333
BEACH AVE,1433.0,2015.0,5446000.0
BEACH AVE,1483.0,2015.0,2253200.0
BEACH AVE,1491.0,2015.0,753000.0
BEACH AVE,1519.0,2015.0,5446000.0
BEACH AVE,1531.0,2015.0,5446000.0
BEACH AVE,1575.0,2015.0,802341.463415
BEACH AVE,1600.0,2015.0,64832000.0
BEACH AVE,1700.0,2015.0,238263000.0
BEACH AVE,1755.0,2015.0,12625000.0
BEACH AVE,1795.0,2015.0,4508000.0
BEACH AVE,1861.0,2015.0,2737928.57143
BEACH AVE,1919.0,2015.0,2346647.11765
BEACH AVE,1949.0,2015.0,19972000.0
BEACH AVE,1995.0,2015.0,588326.923077
BEACH AVE,2001.0,2015.0,7262000.0
BEACH AVE,2015.0,2015.0,1799555.55556
BEACH AVE,2033.0,2015.0,5446000.0
BEACH AVE,2061.0,2015.0,14979000.0
BEACH AVE,2065.0,2015.0,2272000.0
BEACH AVE,2095.0,2015.0,11469000.0
BEACH CRES,268.0,2015.0,4192000.0
BEACH CRES,282.0,2015.0,1041000.0
BEACH CRES,286.0,2015.0,1027000.0
BEACH CRES,288.0,2015.0,1027000.0
BEACH CRES,290.0,2015.0,1289000.0
BEACH CRES,403.0,2015.0,1598000.0
BEACH CRES,408.0,2015.0,851000.0
BEACH CRES,410.0,2015.0,817000.0
BEACH CRES,413.0,2015.0,981000.0
BEACH CRES,418.0,2015.0,859000.0
BEACH CRES,423.0,2015.0,1040000.0
BEACH CRES,426.0,2015.0,2326227.27273
BEACH CRES,428.0,2015.0,1681909.09091
BEACH CRES,430.0,2015.0,12381000.0
BEACH CRES,431.0,2015.0,109700.0
BEACH CRES,432.0,2015.0,1073000.0
BEACH CRES,438.0,2015.0,1216000.0
BEACH CRES,450.0,2015.0,318000.0
BEACH CRES,451.0,2015.0,917000.0
BEACH CRES,455.0,2015.0,521957.575758
BEACH CRES,465.0,2015.0,661000.0
BEACH CRES,471.0,2015.0,749000.0
BEACH CRES,475.0,2015.0,1185000.0
BEACH CRES,481.0,2015.0,1215000.0
BEACH CRES,483.0,2015.0,914000.0
BEACH CRES,485.0,2015.0,879000.0
BEACH CRES,487.0,2015.0,879000.0
BEACH CRES,489.0,2015.0,946000.0
BEACH CRES,503.0,2015.0,1300000.0
BEACH CRES,505.0,2015.0,1150000.0
BEACH CRES,515.0,2015.0,1163000.0
BEACH CRES,525.0,2015.0,1207000.0
BEACH CRES,555.0,2015.0,1189000.0
BEACH CRES,567.0,2015.0,1192000.0
BEACH CRES,573.0,2015.0,788000.0
BEACH CRES,575.0,2015.0,587000.0
BEACH CRES,583.0,2015.0,551048.484848
BEACH CRES,593.0,2015.0,1094000.0
BEACH CRES,595.0,2015.0,1064000.0
BEACH CRES,601.0,2015.0,7992000.0
BEACH CRES,610.0,2015.0,767000.0
BEACH CRES,630.0,2015.0,751000.0
BEACH CRES,638.0,2015.0,699098.360656
BEAGLE CRT,3118.0,2015.0,295000.0
BEAGLE CRT,3119.0,2015.0,295000.0
BEAGLE CRT,3123.0,2015.0,287000.0
BEAGLE CRT,3124.0,2015.0,287000.0
BEAGLE CRT,3129.0,2015.0,295000.0
BEAGLE CRT,3130.0,2015.0,295000.0
BEATRICE ST,3707.0,2015.0,709000.0
BEATRICE ST,3721.0,2015.0,709000.0
BEATRICE ST,3737.0,2015.0,709000.0
BEATRICE ST,3740.0,2015.0,857000.0
BEATRICE ST,3751.0,2015.0,709000.0
BEATRICE ST,3752.0,2015.0,857000.0
BEATRICE ST,3765.0,2015.0,709000.0
BEATRICE ST,3774.0,2015.0,857000.0
BEATRICE ST,3779.0,2015.0,709000.0
BEATRICE ST,3793.0,2015.0,709000.0
BEATRICE ST,3796.0,2015.0,857000.0
BEATRICE ST,3807.0,2015.0,709000.0
BEATRICE ST,3814.0,2015.0,996000.0
BEATRICE ST,3821.0,2015.0,709000.0
BEATRICE ST,3828.0,2015.0,996000.0
BEATRICE ST,3835.0,2015.0,709000.0
BEATRICE ST,3844.0,2015.0,996000.0
BEATRICE ST,3845.0,2015.0,709000.0
BEATRICE ST,3857.0,2015.0,693000.0
BEATRICE ST,3858.0,2015.0,996000.0
BEATRICE ST,3869.0,2015.0,709000.0
BEATRICE ST,3878.0,2015.0,770000.0
BEATRICE ST,3895.0,2015.0,645000.0
BEATRICE ST,3909.0,2015.0,590000.0
BEATRICE ST,3942.0,2015.0,762000.0
BEATRICE ST,3944.0,2015.0,761000.0
BEATRICE ST,3950.0,2015.0,759000.0
BEATRICE ST,3968.0,2015.0,758000.0
BEATRICE ST,3976.0,2015.0,783000.0
BEATRICE ST,3988.0,2015.0,755000.0
BEATRICE ST,4004.0,2015.0,755000.0
BEATRICE ST,4010.0,2015.0,754000.0
BEATRICE ST,4020.0,2015.0,754000.0
BEATRICE ST,4022.0,2015.0,753000.0
BEATRICE ST,4031.0,2015.0,764000.0
BEATRICE ST,4038.0,2015.0,752000.0
BEATRICE ST,4039.0,2015.0,763000.0
BEATRICE ST,4045.0,2015.0,763000.0
BEATRICE ST,4046.0,2015.0,752000.0
BEATRICE ST,4048.0,2015.0,529000.0
BEATRICE ST,4054.0,2015.0,529000.0
BEATRICE ST,4062.0,2015.0,750000.0
BEATRICE ST,4070.0,2015.0,730000.0
BEATRICE ST,4080.0,2015.0,749000.0
BEATRICE ST,4088.0,2015.0,748000.0
BEATRICE ST,4096.0,2015.0,747000.0
BEATRICE ST,4108.0,2015.0,746000.0
BEATRICE ST,4120.0,2015.0,744000.0
BEATRICE ST,4132.0,2015.0,897000.0
BEATRICE ST,4205.0,2015.0,798000.0
BEATRICE ST,4206.0,2015.0,794000.0
BEATRICE ST,4219.0,2015.0,795000.0
BEATRICE ST,4220.0,2015.0,794000.0
BEATRICE ST,4230.0,2015.0,794000.0
BEATRICE ST,4231.0,2015.0,792000.0
BEATRICE ST,4240.0,2015.0,794000.0
BEATRICE ST,4245.0,2015.0,789000.0
BEATRICE ST,4254.0,2015.0,794000.0
BEATRICE ST,4257.0,2015.0,786000.0
BEATRICE ST,4268.0,2015.0,794000.0
BEATRICE ST,4269.0,2015.0,784000.0
BEATRICE ST,4288.0,2015.0,794000.0
BEATRICE ST,4289.0,2015.0,782000.0
BEATRICE ST,4295.0,2015.0,780000.0
BEATRICE ST,4298.0,2015.0,798000.0
BEATRICE ST,4306.0,2015.0,788000.0
BEATRICE ST,4309.0,2015.0,700000.0
BEATRICE ST,4316.0,2015.0,788000.0
BEATRICE ST,4319.0,2015.0,698000.0
BEATRICE ST,4324.0,2015.0,788000.0
BEATRICE ST,4338.0,2015.0,709000.0
BEATRICE ST,4366.0,2015.0,1449000.0
BEATRICE ST,4411.0,2015.0,587000.0
BEATRICE ST,4413.0,2015.0,737000.0
BEATRICE ST,4421.0,2015.0,788000.0
BEATRICE ST,4430.0,2015.0,743000.0
BEATRICE ST,4431.0,2015.0,788000.0
BEATRICE ST,4439.0,2015.0,788000.0
BEATRICE ST,4444.0,2015.0,787000.0
BEATRICE ST,4449.0,2015.0,788000.0
BEATRICE ST,4459.0,2015.0,788000.0
BEATRICE ST,4462.0,2015.0,787000.0
BEATRICE ST,4468.0,2015.0,787000.0
BEATRICE ST,4469.0,2015.0,788000.0
BEATRICE ST,4476.0,2015.0,787000.0
BEATRICE ST,4477.0,2015.0,788000.0
BEATRICE ST,4486.0,2015.0,788000.0
BEATRICE ST,4487.0,2015.0,790000.0
BEATRICE ST,4497.0,2015.0,790000.0
BEATRICE ST,4498.0,2015.0,788000.0
BEATRICE ST,4504.0,2015.0,788000.0
BEATRICE ST,4505.0,2015.0,790000.0
BEATRICE ST,4512.0,2015.0,788000.0
BEATRICE ST,4513.0,2015.0,799000.0
BEATRICE ST,4520.0,2015.0,790000.0
BEATRICE ST,4521.0,2015.0,788000.0
BEATRICE ST,4530.0,2015.0,790000.0
BEATRICE ST,4531.0,2015.0,790000.0
BEATRICE ST,4539.0,2015.0,800000.0
BEATRICE ST,4542.0,2015.0,790000.0
BEATRICE ST,4549.0,2015.0,791000.0
BEATRICE ST,4552.0,2015.0,790000.0
BEATRICE ST,4558.0,2015.0,790000.0
BEATRICE ST,4559.0,2015.0,801000.0
BEATRICE ST,4568.0,2015.0,791000.0
BEATRICE ST,4569.0,2015.0,791000.0
BEATRICE ST,4576.0,2015.0,791000.0
BEATRICE ST,4579.0,2015.0,790000.0
BEATRICE ST,4586.0,2015.0,791000.0
BEATRICE ST,4589.0,2015.0,790000.0
BEATRICE ST,4595.0,2015.0,790000.0
BEATRICE ST,4596.0,2015.0,791000.0
BEATRICE ST,4606.0,2015.0,791000.0
BEATRICE ST,4611.0,2015.0,791000.0
BEATRICE ST,4620.0,2015.0,792000.0
BEATRICE ST,4625.0,2015.0,802000.0
BEATRICE ST,4636.0,2015.0,792000.0
BEATRICE ST,4643.0,2015.0,802000.0
BEATRICE ST,4658.0,2015.0,792000.0
BEATRICE ST,4659.0,2015.0,802000.0
BEATRICE ST,4673.0,2015.0,792000.0
BEATRICE ST,4688.0,2015.0,792000.0
BEATRICE ST,4695.0,2015.0,792000.0
BEATRICE ST,4696.0,2015.0,793000.0
BEATRICE ST,4708.0,2015.0,802000.0
BEATRICE ST,4712.0,2015.0,802000.0
BEATRICE ST,4713.0,2015.0,1066000.0
BEATRICE ST,4715.0,2015.0,792000.0
BEATRICE ST,4718.0,2015.0,802000.0
BEATRICE ST,4721.0,2015.0,792000.0
BEATRICE ST,4727.0,2015.0,792000.0
BEATRICE ST,4728.0,2015.0,793000.0
BEATRICE ST,4732.0,2015.0,792000.0
BEATRICE ST,4733.0,2015.0,805000.0
BEATRICE ST,4738.0,2015.0,793000.0
BEATRICE ST,4741.0,2015.0,805000.0
BEATRICE ST,4746.0,2015.0,803000.0
BEATRICE ST,4747.0,2015.0,805000.0
BEATRICE ST,4752.0,2015.0,794000.0
BEATRICE ST,4755.0,2015.0,795000.0
BEATRICE ST,4760.0,2015.0,794000.0
BEATRICE ST,4763.0,2015.0,795000.0
BEATRICE ST,4768.0,2015.0,794000.0
BEATRICE ST,4771.0,2015.0,795000.0
BEATRICE ST,4775.0,2015.0,795000.0
BEATRICE ST,4776.0,2015.0,794000.0
BEATRICE ST,4782.0,2015.0,794000.0
BEATRICE ST,4783.0,2015.0,795000.0
BEATRICE ST,4793.0,2015.0,805000.0
BEATRICE ST,4796.0,2015.0,804000.0
BEATRICE ST,4802.0,2015.0,767000.0
BEATRICE ST,4810.0,2015.0,715000.0
BEATRICE ST,4818.0,2015.0,715000.0
BEATRICE ST,4824.0,2015.0,715000.0
BEATRICE ST,4832.0,2015.0,715000.0
BEATRICE ST,4838.0,2015.0,715000.0
BEATRICE ST,4848.0,2015.0,715000.0
BEATRICE ST,4854.0,2015.0,715000.0
BEATRICE ST,4858.0,2015.0,715000.0
BEATRICE ST,4861.0,2015.0,840000.0
BEATRICE ST,4865.0,2015.0,840000.0
BEATRICE ST,4869.0,2015.0,840000.0
BEATRICE ST,4870.0,2015.0,715000.0
BEATRICE ST,4875.0,2015.0,840000.0
BEATRICE ST,4880.0,2015.0,715000.0
BEATRICE ST,4883.0,2015.0,620000.0
BEATRICE ST,4891.0,2015.0,633000.0
BEATRICE ST,4897.0,2015.0,561000.0
BEATRICE ST,5752.0,2015.0,762000.0
BEATRICE ST,5753.0,2015.0,757000.0
BEATRICE ST,5762.0,2015.0,762000.0
BEATRICE ST,5763.0,2015.0,719000.0
BEATRICE ST,5772.0,2015.0,762000.0
BEATRICE ST,5773.0,2015.0,720000.0
BEATRICE ST,5785.0,2015.0,721000.0
BEATRICE ST,5788.0,2015.0,762000.0
BEATRICE ST,5796.0,2015.0,762000.0
BEATRICE ST,5806.0,2015.0,762000.0
BEATRICE ST,5812.0,2015.0,762000.0
BEATRICE ST,5816.0,2015.0,762000.0
BEATRICE ST,5820.0,2015.0,762000.0
BEATRICE ST,5830.0,2015.0,762000.0
BEATRICE ST,5838.0,2015.0,762000.0
BEATRICE ST,5850.0,2015.0,762000.0
BEATRICE ST,5860.0,2015.0,762000.0
BEATRICE ST,5870.0,2015.0,762000.0
BEATRICE ST,5878.0,2015.0,762000.0
BEATRICE ST,5888.0,2015.0,762000.0
BEATRICE ST,5898.0,2015.0,762000.0
BEATRICE ST,5906.0,2015.0,812000.0
BEATRICE ST,5909.0,2015.0,802000.0
BEATRICE ST,5918.0,2015.0,802000.0
BEATRICE ST,5919.0,2015.0,812000.0
BEATRICE ST,5930.0,2015.0,812000.0
BEATRICE ST,5931.0,2015.0,812000.0
BEATRICE ST,5944.0,2015.0,812000.0
BEATRICE ST,5945.0,2015.0,812000.0
BEATRICE ST,5953.0,2015.0,802000.0
BEATRICE ST,5956.0,2015.0,802000.0
BEATRICE ST,5967.0,2015.0,812000.0
BEATRICE ST,5968.0,2015.0,812000.0
BEATRICE ST,5981.0,2015.0,812000.0
BEATRICE ST,5982.0,2015.0,802000.0
BEATRICE ST,5992.0,2015.0,802000.0
BEATRICE ST,5995.0,2015.0,812000.0
BEATRICE ST,6006.0,2015.0,812000.0
BEATRICE ST,6007.0,2015.0,802000.0
BEATRICE ST,6018.0,2015.0,802000.0
BEATRICE ST,6023.0,2015.0,802000.0
BEATRICE ST,6030.0,2015.0,802000.0
BEATRICE ST,6031.0,2015.0,812000.0
BEATRICE ST,6045.0,2015.0,812000.0
BEATRICE ST,6046.0,2015.0,802000.0
BEATRICE ST,6057.0,2015.0,812000.0
BEATRICE ST,6058.0,2015.0,802000.0
BEATRICE ST,6068.0,2015.0,802000.0
BEATRICE ST,6069.0,2015.0,812000.0
BEATRICE ST,6076.0,2015.0,802000.0
BEATRICE ST,6083.0,2015.0,812000.0
BEATRICE ST,6090.0,2015.0,802000.0
BEATRICE ST,6097.0,2015.0,812000.0
BEATRICE ST,6098.0,2015.0,787000.0
BEATRICE ST,6099.0,2015.0,798000.0
BEATRICE ST,6103.0,2015.0,812000.0
BEATRICE ST,6104.0,2015.0,802000.0
BEATRICE ST,6112.0,2015.0,802000.0
BEATRICE ST,6113.0,2015.0,812000.0
BEATRICE ST,6118.0,2015.0,812000.0
BEATRICE ST,6121.0,2015.0,812000.0
BEATRICE ST,6122.0,2015.0,812000.0
BEATRICE ST,6127.0,2015.0,812000.0
BEATRICE ST,6128.0,2015.0,812000.0
BEATRICE ST,6135.0,2015.0,802000.0
BEATRICE ST,6142.0,2015.0,802000.0
BEATRICE ST,6143.0,2015.0,812000.0
BEATRICE ST,6150.0,2015.0,802000.0
BEATRICE ST,6151.0,2015.0,812000.0
BEATRICE ST,6160.0,2015.0,812000.0
BEATRICE ST,6167.0,2015.0,812000.0
BEATRICE ST,6168.0,2015.0,812000.0
BEATRICE ST,6171.0,2015.0,802000.0
BEATRICE ST,6174.0,2015.0,802000.0
BEATRICE ST,6175.0,2015.0,812000.0
BEATRICE ST,6181.0,2015.0,812000.0
BEATRICE ST,6182.0,2015.0,802000.0
BEATRICE ST,6188.0,2015.0,812000.0
BEATRICE ST,6189.0,2015.0,802000.0
BEATRICE ST,6195.0,2015.0,802000.0
BEATRICE ST,6198.0,2015.0,812000.0
BEATRICE ST,6208.0,2015.0,631000.0
BEATRICE ST,6218.0,2015.0,631000.0
BEATRICE ST,6233.0,2015.0,514000.0
BEATRICE ST,6236.0,2015.0,473000.0
BEATRICE ST,6237.0,2015.0,514000.0
BEATRICE ST,6238.0,2015.0,492000.0
BEATRICE ST,6240.0,2015.0,492000.0
BEATRICE ST,6248.0,2015.0,473000.0
BEATRICE ST,6258.0,2015.0,1028000.0
BEATRICE ST,6261.0,2015.0,514000.0
BEATRICE ST,6263.0,2015.0,514000.0
BEATRICE ST,6271.0,2015.0,827000.0
BEATRICE ST,6283.0,2015.0,516000.0
BEATRICE ST,6284.0,2015.0,1028000.0
BEATRICE ST,6293.0,2015.0,496000.0
BEATRICE ST,6306.0,2015.0,1028000.0
BEATRICE ST,6307.0,2015.0,797000.0
BEATRICE ST,6309.0,2015.0,510000.0
BEATRICE ST,6311.0,2015.0,531000.0
BEATRICE ST,6313.0,2015.0,510000.0
BEATRICE ST,6319.0,2015.0,531000.0
BEATRICE ST,6325.0,2015.0,510000.0
BEATRICE ST,6326.0,2015.0,1028000.0
BEATRICE ST,6327.0,2015.0,531000.0
BEATRICE ST,6341.0,2015.0,1085000.0
BEATRICE ST,6346.0,2015.0,1028000.0
BEATRICE ST,6357.0,2015.0,1085000.0
BEATRICE ST,6366.0,2015.0,493000.0
BEATRICE ST,6368.0,2015.0,493000.0
BEATRICE ST,6371.0,2015.0,1085000.0
BEATRICE ST,6376.0,2015.0,493000.0
BEATRICE ST,6378.0,2015.0,493000.0
BEATRICE ST,6386.0,2015.0,493000.0
BEATRICE ST,6388.0,2015.0,493000.0
BEATRICE ST,6391.0,2015.0,1085000.0
BEATRICE ST,6398.0,2015.0,639000.0
BEATRICE ST,6412.0,2015.0,639000.0
BEATRICE ST,6420.0,2015.0,790000.0
BEATRICE ST,6425.0,2015.0,674000.0
BEATRICE ST,6427.0,2015.0,674000.0
BEATRICE ST,6434.0,2015.0,790000.0
BEATRICE ST,6438.0,2015.0,491000.0
BEATRICE ST,6443.0,2015.0,817000.0
BEATRICE ST,6447.0,2015.0,817000.0
BEATRICE ST,6450.0,2015.0,491000.0
BEATRICE ST,6451.0,2015.0,520000.0
BEATRICE ST,6452.0,2015.0,790000.0
BEATRICE ST,6453.0,2015.0,508000.0
BEATRICE ST,6460.0,2015.0,494000.0
BEATRICE ST,6468.0,2015.0,475000.0
BEATRICE ST,6479.0,2015.0,827000.0
BEATRICE ST,6495.0,2015.0,722000.0
BEATRICE ST,6904.0,2015.0,821000.0
BEATRICE ST,6908.0,2015.0,821000.0
BEATRICE ST,6909.0,2015.0,821000.0
BEATRICE ST,6915.0,2015.0,821000.0
BEATRICE ST,6916.0,2015.0,821000.0
BEATRICE ST,6921.0,2015.0,821000.0
BEATRICE ST,6922.0,2015.0,821000.0
BEATRICE ST,6928.0,2015.0,1046000.0
BEATRICE ST,6929.0,2015.0,821000.0
BEATRICE ST,6938.0,2015.0,1046000.0
BEATRICE ST,6941.0,2015.0,821000.0
BEATRICE ST,6947.0,2015.0,821000.0
BEATRICE ST,6948.0,2015.0,821000.0
BEATRICE ST,6953.0,2015.0,821000.0
BEATRICE ST,6960.0,2015.0,821000.0
BEATRICE ST,6961.0,2015.0,821000.0
